Epoch,MSE loss during training
0,0.06621295737568289
1,0.007810111830622191
2,0.005688475401257165
3,0.0046510639313055435
4,0.00423105063418916
5,0.00374838047355297
6,0.0038396560003093327
7,0.003278932697867276
8,0.0029931754716017167
9,0.0029182692805989063
10,0.0028221230959388777
11,0.002783526203529618
12,0.0025951264788091066
13,0.0024535091670259135
14,0.002395805119704164
15,0.0025384360778843984
16,0.002389357092397404
17,0.002202764577305061
18,0.0022130349179860787
19,0.0020708428337457008
20,0.0021804014941153582
21,0.0022045263804102433
22,0.0020962268390576355
23,0.0020665049542003544
24,0.001962213988917938
25,0.002068853797027259
26,0.0019108835604129126
27,0.0020020950410071237
28,0.001964648384728207
29,0.0018754734983303933
30,0.0019460555431578541
31,0.0018248195206069795
32,0.0017700014968795585
33,0.0018697504169722379
34,0.001860554053564556
35,0.0018040343038592255
36,0.0017618223791942
37,0.0017529011488477408
38,0.001768040733622911
39,0.0016648272762722627
40,0.0016953851827565813
41,0.0018261890645590029
42,0.0016296084218083706
43,0.0017382722467118583
44,0.001596241697370715
45,0.0016888751929400314
46,0.0017081926198443398
47,0.0016489427530359535
48,0.0015811502776159614
49,0.0016236260817095172
50,0.0015184705835054046
51,0.0016034596446843352
52,0.0017084616474676295
53,0.0015285649355973874
54,0.001565998653859424
55,0.0015366146412816306
56,0.0015708869441368734
57,0.0016179131321223394
58,0.0015007766846792947
59,0.0015139280571929703
60,0.0015019013931123482
61,0.0015215283347060904
62,0.0015370236387752811
63,0.0014620209649365279
64,0.0015520579609074048
65,0.0015745113828415924
66,0.0014411100337383687
67,0.0015633063967470662
68,0.0016536273133169743
69,0.0014796674649915076
70,0.0015136413235268265
71,0.001482077027503692
72,0.0014224165188352345
73,0.0014085159441492578
74,0.0014011065863996919
75,0.001395568452153384
76,0.0014110012448327325
77,0.001494853620442882
78,0.0015049072312649514
79,0.0014726395211255294
80,0.0014996402333053993
81,0.0014871253720230015
82,0.0013872892695871997
83,0.0014575560217053862
84,0.0014864144441162352
85,0.001375921661292523
86,0.0013884733330087329
87,0.0013152905762581213
88,0.0013930914942648087
89,0.001391264907852019
90,0.0013565097547143523
91,0.0015003821899881586
92,0.0013468157098941447
93,0.001448815024104988
94,0.0014224415804164892
95,0.0014155805279187916
96,0.0013049932085777982
97,0.001436457550880732
98,0.001401750512286526
99,0.0013130322936376615
100,0.0013581902676378377
101,0.0013499178021447733
102,0.0014159516281324613
103,0.001386704216201906
104,0.0013262656057122513
105,0.0013834167270942999
106,0.0013324517121873214
107,0.0013440571015053138
108,0.0012668004433180613
109,0.0013078986471555254
110,0.0012144547104071535
111,0.0013036110231041675
112,0.0012827951168219442
113,0.0013758172435700544
114,0.00134023141436046
115,0.0012753838914250082
116,0.0012582271842802584
117,0.0012772781601597671
118,0.0012680874515353935
119,0.0012303421858632646
120,0.0012384137944536633
121,0.001303435124555108
122,0.001247940474513598
123,0.00130465140364322
124,0.0012893393022750388
125,0.0012496832691795134
126,0.0013440455395539175
127,0.0013598880555036885
128,0.0012789683628398052
129,0.001211039010740933
130,0.0011779604365074192
131,0.0013318959645403083
132,0.001241476027189492
133,0.0012700828797278518
134,0.0013186356127334875
135,0.0013006454532842326
136,0.0012328168909334636
137,0.001225112825522956
138,0.0012752841857945896
139,0.0011934542699236772
140,0.0012799267519767454
141,0.0012209538863316993
142,0.001211474308547622
143,0.0012359842135083454
144,0.0011799872781921295
145,0.0012552864404824504
146,0.001248438320999412
147,0.001276926484933938
148,0.0011983923504885752
149,0.001270872606710327
150,0.0012333052814028633
151,0.0012674258591687249
152,0.001306176553498517
153,0.0011887515092894319
154,0.0012541383721327293
155,0.0012576066574183642
156,0.0011882556618729723
157,0.0011464669855740794
158,0.001256228438251128
159,0.0012206085402794997
160,0.001224275609729375
161,0.0011761996388486295
162,0.001221215279201715
163,0.0011911125261576672
164,0.0011792179029725958
165,0.0011856049559355597
166,0.0011557837960936013
167,0.0012026132094433706
168,0.0012130362460993638
169,0.0012286990117900132
170,0.001182915688787034
171,0.0011839832657187799
172,0.0011590412827899854
173,0.0011342237194185145
174,0.0012053429745719768
175,0.0011495312965053017
176,0.0011631182564997289
177,0.0012765823221343453
178,0.0012057150070177158
179,0.0012064990478393156
180,0.0011886003126164724
181,0.0011959156227021595
182,0.001221946216901415
183,0.0011717048246282502
184,0.0011919665239474853
185,0.0011744325279323675
186,0.0012232307112753915
187,0.0011083941285505716
188,0.0012048940307067824
189,0.0012103424469387392
190,0.0011875937507284107
191,0.0011649576281342888
192,0.0011892919906131283
193,0.001198375508920435
194,0.0011795093250839273
195,0.001234225005191547
196,0.0010989084989887488
197,0.0012429644311851007
198,0.001183076987217646
199,0.0011099014484443614
